Code,Fund_Name,latest_price,fund_house,currency,Fund_class_inception_date,Fund_size_Million_currency,Fund_size_Million_amount,Fund_size_Million_date,HSBC_risk_level,fiftytwoweek_range_currency,fiftytwoweek_range_min,fiftytwoweek_range_max,HSBC_investment_category,Investment_style,Investment_instrument,Annualised_return,Morningstar_rating_out_of_five,HSBC_initial_charge,Annual_management_fee_max,HSBC_min_investment_amount_unit,HSBC_min_investment_amount,HSBC_min_investment_amount_USD,Annualised_returns: 1 month,Annualised_returns: 3 month,Annualised_returns: 6 month,Annualised_returns: 1 year,Annualised_returns: 3 year,Annualised_returns: 5 year,Annualised_returns: 10 year,Asset allocation: Stock,Asset allocation: Bond,Asset allocation: Cash,Asset allocation: Cash & Equivalents,Asset allocation: Derivative,Asset allocation: Others,Financial Services,Real Estate,Corporate,Healthcare,Utilities,Basic Materials,Communication Services,Energy,Consumer Cyclical,Industrials,Securitized,Government,Consumer Defensive,Technology,United States,Latin America,Canada,United Kingdom,Europe - Emerging,Europe - ex Euro,Eurozone,Australasia,Asia - Developed,Asia - Emerging,Middle East,Japan,Africa,Equity_holdings_sector_max,Equity_holdings_country_max
U43261,Franklin Income Fund (Class A-MDIST Unit) U43261,11.44,Franklin Templeton Investments (Asia) Ltd,USD,1999-07-01,USD,2126.36,2021-12-31,4,USD,10.63,11.73,Multi-Asset - US,Value,"Stock, Bond, Cash, Others",0.0951,3.0,0.03,0.0135,USD,1000.0,1000.0,-0.0005,0.0162,0.0338,0.1163,0.0749,0.053,0.0508,0.533,0.3337,0.02,0.02,0.0,0.1132,0.0482,0.0001,0.4125,0.102,0.1194,0.017,0.0367,0.0564,0.0023,0.045,0.002,0.0233,0.0651,0.0146,0.2754,0.028,0.0049,0.0372,0.0,0.0134,0.0175,0.0016,0.0001,0.0,0.0,0.0003,0.0,Corporate,United States
U43262,Franklin Income Fund (Class A-MDIST Cash) U43262,11.44,Franklin Templeton Investments (Asia) Ltd,USD,1999-07-01,USD,2126.36,2021-12-31,4,USD,10.63,11.73,Multi-Asset - US,Value,"Stock, Bond, Cash, Others",0.0951,3.0,0.03,0.0135,USD,1000.0,1000.0,-0.0005,0.0162,0.0338,0.1163,0.0749,0.053,0.0508,0.533,0.3337,0.02,0.02,0.0,0.1132,0.0482,0.0001,0.4125,0.102,0.1194,0.017,0.0367,0.0564,0.0023,0.045,0.002,0.0233,0.0651,0.0146,0.2754,0.028,0.0049,0.0372,0.0,0.0134,0.0175,0.0016,0.0001,0.0,0.0,0.0003,0.0,Corporate,United States
U63007,HSBC GIF - US INCOME FOCUSED (CLASS AM2-HKD-MD-C) U63007,10.446,HSBC Global Asset Management  (Hong Kong) Limited,HKD,2020-01-21,USD,620.22,2022-01-25,3,HKD,9.713,11.042,Multi-Asset - US,Blend,"Stock, Bond, Cash, Others",0.0,,0.03,0.0125,HKD,10000.0,1300.0,-0.0428,-0.0163999999999999,-0.0002,0.0926999999999999,,,,0.4232,0.3699,0.035,0.0357,0.0126,0.1719,0.0424,0.0744,0.2977,0.0456,0.0119,0.007,0.0339,0.0133,0.0469,0.0314,0.0332,0.0409,0.0224,0.0915,0.3236,0.0003,0.0066,0.0001,0.0,0.003,0.0162,0.0006,0.0023,0.0042,0.0004,0.0032,0.0038,Corporate,United States
U62943,AB - Low Volatility Equity Portfolio (Class AD-USD-MD-C) U62943,22.44,AllianceBernstein Hong Kong Limited,USD,2013-10-15,USD,4204.77,2022-01-25,4,USD,20.56,24.36,Global Equity - Broad,Blend,Stock,0.1596,3.0,0.03,0.015,USD,1000.0,1000.0,-0.0625,-0.0515,-0.0209,0.0986,0.1139,0.0972,,1.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0074,0.0,0.1183,0.0313,0.011,0.1176,0.0179,0.0857,0.0847,0.0,0.0,0.0955,0.2404,0.6197,0.0,0.0503,0.0456,0.0,0.1075,0.0834,0.0,0.0265,0.0053,0.0125,0.0494,0.0,Technology,United States
U62968,BLACKROCK GLOBAL FDS-SYSTEMATIC GLOBAL EQUITY HIGH INC F(A8 RMBH-MD-C) U62968,93.74,BlackRock,CNY,2015-01-07,USD,4170.93,2021-12-31,4,CNY,90.54,102.06,Global Equity - Broad,Blend,"Stock, Cash",0.1572,,0.03,0.015,CNY,10000.0,1600.0,-0.0604,-0.0318,-0.0182,0.0874,0.1121,0.0939,,0.9977,0.0,0.0023,0.0,0.0,0.0,0.0882,0.0272,0.0,0.172,0.0405,0.0497,0.0717,0.0339,0.0544,0.0762,0.0,0.0,0.1418,0.2421,0.607,0.0031,0.0379,0.034,0.0047,0.1111,0.0413,0.0026,0.0403,0.0461,0.0024,0.0663,0.0008,Technology,United States
U62675,BLACKROCK EUROPEAN SPECIAL SITUATIONS FUND(CLASS A2-USDH) U62675,23.4,BlackRock,USD,2013-09-25,USD,1987.8,2021-12-31,4,USD,21.31,28.53,European Equity - Broad,Growth,"Stock, Bond, Cash",0.2608,,0.03,0.015,USD,1000.0,1000.0,-0.1441,-0.1268999999999999,-0.1125999999999999,0.068,0.1634,0.1159999999999999,,0.98,0.0004,0.0196,0.0,0.0,0.0,0.0621,0.0,0.0,0.1608,0.0,0.0884,0.0739,0.0148,0.1315,0.2406,0.0,0.0,0.0271,0.1809,0.0168,0.0,0.0,0.2142,0.0,0.3631,0.3757,0.0,0.0101,0.0,0.0,0.0,0.0,Industrials,Eurozone
U62950,AB - Low Volatility Equity Portfolio (Class AD-SGD H-MD-C) U62950,21.84,AllianceBernstein Hong Kong Limited,SGD,2013-10-15,USD,4204.77,2022-01-25,4,SGD,20.02,23.7,Global Equity - Broad,Blend,Stock,0.1513,,0.03,0.015,SGD,1500.0,1110.0,-0.0622,-0.0513999999999999,-0.022,0.098,0.1066,0.089,,1.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0074,0.0,0.1183,0.0313,0.011,0.1176,0.0179,0.0857,0.0847,0.0,0.0,0.0955,0.2404,0.6197,0.0,0.0503,0.0456,0.0,0.1075,0.0834,0.0,0.0265,0.0053,0.0125,0.0494,0.0,Technology,United States
U62949,AB - Low Volatility Equity Portfolio (Class AD-NZD H-MD-C) U62949,21.42,AllianceBernstein Hong Kong Limited,NZD,2013-10-15,USD,4204.77,2022-01-25,5,NZD,19.67,23.27,Global Equity - Broad,Blend,Stock,0.1416,,0.03,0.015,NZD,1500.0,990.0,-0.0634,-0.0526,-0.0233,0.0962,0.0973,0.087,,1.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0074,0.0,0.1183,0.0313,0.011,0.1176,0.0179,0.0857,0.0847,0.0,0.0,0.0955,0.2404,0.6197,0.0,0.0503,0.0456,0.0,0.1075,0.0834,0.0,0.0265,0.0053,0.0125,0.0494,0.0,Technology,United States
U62948,AB - Low Volatility Equity Portfolio (Class AD-GBP H-MD-C) U62948,20.3,AllianceBernstein Hong Kong Limited,GBP,2014-03-20,USD,4204.77,2022-01-25,5,GBP,18.66,22.04,Global Equity - Broad,Blend,Stock,0.1399,,0.03,0.015,GBP,650.0,871.0,-0.063,-0.052,-0.0233999999999999,0.0949,0.0959,0.0786,,1.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0074,0.0,0.1183,0.0313,0.011,0.1176,0.0179,0.0857,0.0847,0.0,0.0,0.0955,0.2404,0.6197,0.0,0.0503,0.0456,0.0,0.1075,0.0834,0.0,0.0265,0.0053,0.0125,0.0494,0.0,Technology,United States
U62946,AB - Low Volatility Equity Portfolio (Class AD-CAD H-MD-C) U62946,20.34,AllianceBernstein Hong Kong Limited,CAD,2014-03-20,USD,4204.77,2022-01-25,4,CAD,18.68,22.06,Global Equity - Broad,Blend,Stock,0.1441,,0.03,0.015,CAD,1000.0,790.0,-0.0616,-0.0519,-0.0229,0.0953,0.1003,0.0847,,1.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0074,0.0,0.1183,0.0313,0.011,0.1176,0.0179,0.0857,0.0847,0.0,0.0,0.0955,0.2404,0.6197,0.0,0.0503,0.0456,0.0,0.1075,0.0834,0.0,0.0265,0.0053,0.0125,0.0494,0.0,Technology,United States
U63006,HSBC GIF- US INCOME FOCUSED (CLASS AM2-USD-MD-C) U63006,10.427,HSBC Global Asset Management  (Hong Kong) Limited,USD,2020-01-21,USD,620.22,2022-01-25,3,USD,9.736,11.008,Multi-Asset - US,Blend,"Stock, Bond, Cash, Others",0.0,,0.03,0.0125,USD,1000.0,1000.0,-0.0411,-0.0179,-0.0022,0.0881,,,,0.4232,0.3699,0.035,0.0357,0.0126,0.1719,0.0424,0.0744,0.2977,0.0456,0.0119,0.007,0.0339,0.0133,0.0469,0.0314,0.0332,0.0409,0.0224,0.0915,0.3236,0.0003,0.0066,0.0001,0.0,0.003,0.0162,0.0006,0.0023,0.0042,0.0004,0.0032,0.0038,Corporate,United States
U62868,HSBC GIF - Global Lower Carbon Equity (Class AD-HKD-ADIST-CASH) U62868,13.657,HSBC Global Asset Management  (Hong Kong) Limited,HKD,2018-04-03,USD,281.13,2022-01-25,4,HKD,12.237,14.967,"ESG - Environmental, Social and Governance",Blend,"Stock, Cash",0.1935,3.0,0.03,0.008,HKD,10000.0,1300.0,-0.0713,-0.0444,-0.0227,0.0848,0.1323,,,0.9997,0.0,0.0003,0.0,0.0,0.0,0.1219,0.0266,0.0,0.1298,0.0217,0.0276,0.0827,0.0352,0.1334,0.1091,0.0,0.0,0.0453,0.2574,0.6856,0.0,0.0222,0.0337,0.0,0.0481,0.0879,0.0197,0.0138,0.0027,0.0063,0.0705,0.0,Technology,United States
U62945,AB - Low Volatility Equity Portfolio (Class AD-AUD H-MD-C) U62945,20.98,AllianceBernstein Hong Kong Limited,AUD,2013-10-15,USD,4204.77,2022-01-25,5,AUD,19.33,22.78,Global Equity - Broad,Blend,Stock,0.1381,,0.03,0.015,AUD,1500.0,1065.0,-0.0630999999999999,-0.0538999999999999,-0.0259,0.0921,0.0933,0.084,,1.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0074,0.0,0.1183,0.0313,0.011,0.1176,0.0179,0.0857,0.0847,0.0,0.0,0.0955,0.2404,0.6197,0.0,0.0503,0.0456,0.0,0.1075,0.0834,0.0,0.0265,0.0053,0.0125,0.0494,0.0,Technology,United States
U63009,HSBC GIF - US INCOME FOCUSED (CLASS AM3-CADH-MD-C) U63009,10.316,HSBC Global Asset Management  (Hong Kong) Limited,CAD,2020-01-21,USD,620.22,2022-01-25,4,CAD,9.664,10.896,Multi-Asset - US,Blend,"Stock, Bond, Cash, Others",0.0,,0.03,0.0125,CAD,1000.0,790.0,-0.0416,-0.0192999999999999,-0.0044,0.0839,,,,0.4232,0.3699,0.035,0.0357,0.0126,0.1719,0.0424,0.0744,0.2977,0.0456,0.0119,0.007,0.0339,0.0133,0.0469,0.0314,0.0332,0.0409,0.0224,0.0915,0.3236,0.0003,0.0066,0.0001,0.0,0.003,0.0162,0.0006,0.0023,0.0042,0.0004,0.0032,0.0038,Corporate,United States
U63011,HSBC GIF - US INCOME FOCUSED (CLASS AM3-GBPH-MD-C) U63011,10.298,HSBC Global Asset Management  (Hong Kong) Limited,GBP,2020-01-21,USD,620.22,2022-01-25,4,GBP,9.643,10.877,Multi-Asset - US,Blend,"Stock, Bond, Cash, Others",0.0,,0.03,0.0125,GBP,650.0,871.0,-0.0417,-0.0194,-0.0045,0.0831,,,,0.4232,0.3699,0.035,0.0357,0.0126,0.1719,0.0424,0.0744,0.2977,0.0456,0.0119,0.007,0.0339,0.0133,0.0469,0.0314,0.0332,0.0409,0.0224,0.0915,0.3236,0.0003,0.0066,0.0001,0.0,0.003,0.0162,0.0006,0.0023,0.0042,0.0004,0.0032,0.0038,Corporate,United States
U62947,AB - Low Volatility Equity Portfolio (Class AD-EUR H-MD-C) U62947,20.95,AllianceBernstein Hong Kong Limited,EUR,2014-03-20,USD,4204.77,2022-01-25,4,EUR,19.21,22.74,Global Equity - Broad,Blend,Stock,0.1384,,0.03,0.015,EUR,850.0,952.0,-0.063,-0.0538,-0.0259,0.0894,0.0944999999999999,0.074,,1.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.0074,0.0,0.1183,0.0313,0.011,0.1176,0.0179,0.0857,0.0847,0.0,0.0,0.0955,0.2404,0.6197,0.0,0.0503,0.0456,0.0,0.1075,0.0834,0.0,0.0265,0.0053,0.0125,0.0494,0.0,Technology,United States
U62867,HSBC GIF - Global Lower Carbon Equity (Class AD-USD-ADIST-CASH) U62867,14.278,HSBC Global Asset Management  (Hong Kong) Limited,USD,2017-09-27,USD,281.13,2022-01-25,4,USD,12.828,15.629,"ESG - Environmental, Social and Governance",Blend,"Stock, Cash",0.195,3.0,0.03,0.008,USD,1000.0,1000.0,-0.0696,-0.0457,-0.0247,0.0802,0.1353,,,0.9997,0.0,0.0003,0.0,0.0,0.0,0.1219,0.0266,0.0,0.1298,0.0217,0.0276,0.0827,0.0352,0.1334,0.1091,0.0,0.0,0.0453,0.2574,0.6856,0.0,0.0222,0.0337,0.0,0.0481,0.0879,0.0197,0.0138,0.0027,0.0063,0.0705,0.0,Technology,United States
U62969,Goldman Sachs Global CORE Equity Portfolio (Base Shares-CLS-USD-Acc) U62969,30.48,Goldman Sachs International,USD,2005-11-21,USD,4146.03,2022-01-25,4,USD,27.17,33.17,Global Equity - Broad,Blend,"Stock, Bond, Cash",0.1876,4.0,0.03,0.0125,USD,1000.0,1000.0,-0.067,-0.0530999999999999,-0.0333,0.0759,0.1313,0.1065,0.1151,0.985,0.0005,0.0145,0.0,0.0,0.0,0.1215,0.028,0.0,0.128,0.0168,0.0547,0.0878,0.0184,0.1249,0.111,0.0,0.0,0.0485,0.2422,0.6554,0.0,0.0044,0.0134,0.0,0.0617,0.1518,0.0135,0.002,0.0013,0.0,0.0785,0.0,Technology,United States
U61083,BLACKROCK EUROPEAN SPECIAL SITUATIONS FUND (CLASS A2-EUR) U61083,58.37,BlackRock,EUR,2002-10-14,USD,1987.8,2021-12-31,4,EUR,53.59,71.34,European Equity - Broad,Growth,"Stock, Bond, Cash",0.24,4.0,0.03,0.015,EUR,850.0,952.0,-0.1445,-0.1295,-0.1175,0.0592,0.145,0.0953999999999999,0.1113,0.98,0.0004,0.0196,0.0,0.0,0.0,0.0621,0.0,0.0,0.1608,0.0,0.0884,0.0739,0.0148,0.1315,0.2406,0.0,0.0,0.0271,0.1809,0.0168,0.0,0.0,0.2142,0.0,0.3631,0.3757,0.0,0.0101,0.0,0.0,0.0,0.0,Industrials,Eurozone
U62767,Fidelity Funds - Global Dividend Fund A-MINCOME CASH (G)-USD (Hedged) U62767,14.2,Fidelity Investment Managers,USD,2016-09-12,USD,11344.96,2021-12-31,4,USD,12.97,14.8,Global Equity - Broad,Value,"Stock, Cash, Others",0.1488,,0.03,0.015,USD,1000.0,1000.0,-0.0200999999999999,0.0227,0.0124,0.0882,0.1227999999999999,0.0996,,0.9843,0.0,0.0156,0.0,0.0,0.0001,0.2233,0.0,0.0,0.1031,0.072,0.0437,0.0611,0.0,0.0321,0.1398,0.0,0.0,0.1703,0.1389,0.3139,0.0,0.0,0.1434,0.0,0.1001,0.3102,0.0,0.0659,0.0,0.0,0.0508,0.0,Financial Services,United States
U62766,Fidelity Funds - Global Dividend Fund A-MINCOME CASH (G)-HKD (Hedged) U62766,13.91,Fidelity Investment Managers,HKD,2016-09-12,USD,11344.96,2021-12-31,4,HKD,12.71,14.51,Global Equity - Broad,Value,"Stock, Cash, Others",0.148,,0.03,0.015,HKD,10000.0,1300.0,-0.0206,0.0223,0.0116,0.087,0.1223,0.0957,,0.9843,0.0,0.0156,0.0,0.0,0.0001,0.2233,0.0,0.0,0.1031,0.072,0.0437,0.0611,0.0,0.0321,0.1398,0.0,0.0,0.1703,0.1389,0.3139,0.0,0.0,0.1434,0.0,0.1001,0.3102,0.0,0.0659,0.0,0.0,0.0508,0.0,Financial Services,United States
U63008,HSBC GIF - US INCOME FOCUSED (CLASS AM3-AUDH-MD-C) U63008,10.246,HSBC Global Asset Management  (Hong Kong) Limited,AUD,2020-01-21,USD,620.22,2022-01-25,4,AUD,9.606,10.828,Multi-Asset - US,Blend,"Stock, Bond, Cash, Others",0.0,,0.03,0.0125,AUD,1500.0,1065.0,-0.042,-0.0200999999999999,-0.0056,0.0808,,,,0.4232,0.3699,0.035,0.0357,0.0126,0.1719,0.0424,0.0744,0.2977,0.0456,0.0119,0.007,0.0339,0.0133,0.0469,0.0314,0.0332,0.0409,0.0224,0.0915,0.3236,0.0003,0.0066,0.0001,0.0,0.003,0.0162,0.0006,0.0023,0.0042,0.0004,0.0032,0.0038,Corporate,United States
U63010,HSBC GIF - US INCOME FOCUSED (CLASS AM3-EURH-MD-C) U63010,10.353,HSBC Global Asset Management  (Hong Kong) Limited,EUR,2020-01-21,USD,620.22,2022-01-25,4,EUR,9.693,10.939,Multi-Asset - US,Blend,"Stock, Bond, Cash, Others",0.0,,0.03,0.0125,EUR,850.0,952.0,-0.0423,-0.021,-0.0077,0.0765,,,,0.4232,0.3699,0.035,0.0357,0.0126,0.1719,0.0424,0.0744,0.2977,0.0456,0.0119,0.007,0.0339,0.0133,0.0469,0.0314,0.0332,0.0409,0.0224,0.0915,0.3236,0.0003,0.0066,0.0001,0.0,0.003,0.0162,0.0006,0.0023,0.0042,0.0004,0.0032,0.0038,Corporate,United States
U63019,CAPITAL GROUP CAPITAL INCOME BUILDER (LUX) BFDM-HKD (MD-C) U63019,87.14,Capital International Management Company,HKD,2019-04-01,USD,377.68,2022-01-25,3,HKD,79.38,89.98,Multi-Asset - Global,Value,"Stock, Bond, Cash, Others",0.0,,0.03,0.015,HKD,10000.0,1300.0,-0.0095,0.0065,0.0203,0.094,,,,0.7868,0.1729,0.0291,0.0291,0.0,0.0112,0.1599,0.0742,0.0564,0.0782,0.0692,0.0378,0.0409,0.0485,0.0311,0.0469,0.0302,0.0973,0.0938,0.1063,0.1619,0.0123,0.0507,0.0655,0.0059,0.0499,0.0693,0.0042,0.0459,0.0283,0.0019,0.0103,0.0,Financial Services,United States
U62693,Fidelity Funds - Global Dividend Fund (A-H-AUDH-MDIST(G)-CASH) U62693,14.41,Fidelity Investment Managers,AUD,2014-01-23,USD,11344.96,2021-12-31,5,AUD,13.26,15.03,Global Equity - Broad,Value,"Stock, Cash, Others",0.1345,,0.03,0.015,AUD,1500.0,1065.0,-0.0209,0.0195,0.0088,0.0810999999999999,0.1094,0.0919,,0.9843,0.0,0.0156,0.0,0.0,0.0001,0.2233,0.0,0.0,0.1031,0.072,0.0437,0.0611,0.0,0.0321,0.1398,0.0,0.0,0.1703,0.1389,0.3139,0.0,0.0,0.1434,0.0,0.1001,0.3102,0.0,0.0659,0.0,0.0,0.0508,0.0,Financial Services,United States
U62719,AB SICAV I - American Growth Portfolio (Class AD-HKD -MDIS Cash) U62719,312.24,AllianceBernstein Hong Kong Limited,HKD,2014-05-06,USD,7381.45,2022-01-25,4,HKD,274.72,369.5,US Equity - Broad,Growth,Stock,0.3078,4.0,0.03,0.015,HKD,10000.0,1300.0,-0.1416,-0.0939,-0.0962,0.0828,0.211,0.1931,,1.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.2146,0.0,0.0091,0.1497,0.0,0.1441,0.057,0.0,0.0,0.0541,0.2995,0.9886,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,Technology,United States
U62983,HSBC PORTFOLIOS - WORLD SELECTION 4 (AMFLX-RMBH-MD-C) U62983,109.816,HSBC Global Asset Management  (Hong Kong) Limited,CNY,2019-04-16,USD,804.0,2022-01-25,4,CNY,106.6857,118.4928,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.0,,0.03,0.012,CNY,10000.0,1600.0,-0.0479,-0.0455999999999999,-0.0212,0.0661,,,,0.8318,0.0795,0.039,0.0472,0.0,0.0497,0.1323,0.0864,0.0279,0.0797,0.0187,0.0366,0.0658,0.0297,0.092,0.0774,0.0007,0.0528,0.047,0.1635,0.4765,0.006,0.0002,0.0004,0.0046,0.0281,0.0757,0.0001,0.0406,0.0389,0.0021,0.0469,0.0036,Technology,United States
U62710,HSBC CIT - HSBC EURO MULTI-ASSET INCOME (AM3H-RMB-MDIST-CASH) U62710,9.804,HSBC Global Asset Management  (Hong Kong) Limited,CNY,2016-03-18,USD,70.48,2022-01-25,3,CNY,9.399,10.133,Multi-Asset - Europe,Value,"Stock, Bond, Cash, Others",0.0839,,0.03,0.0125,CNY,10000.0,1600.0,-0.0121999999999999,-0.002,0.0062,0.0828,0.0647,0.0513,,0.4624,0.3991,0.1067,0.1067,0.0,0.0319,0.075,0.0215,0.3339,0.0288,0.0442,0.0201,0.0394,0.0248,0.0566,0.06,0.0,0.1084,0.0376,0.0544,0.0179,0.0,0.0001,0.0136,0.0012,0.0271,0.3386,0.0001,0.0,0.0,0.0,0.0,0.0,Corporate,Eurozone
U63018,CAPITAL GROUP CAPITAL INCOME BUILDER (LUX) BFDM-USD (MD-C) U63018,11.19,Capital International Management Company,USD,2019-04-01,USD,377.68,2022-01-25,3,USD,10.24,11.55,Multi-Asset - Global,Value,"Stock, Bond, Cash, Others",0.0,,0.03,0.015,USD,1000.0,1000.0,-0.0078,0.0052,0.0204,0.0911999999999999,,,,0.7868,0.1729,0.0291,0.0291,0.0,0.0112,0.1599,0.0742,0.0564,0.0782,0.0692,0.0378,0.0409,0.0485,0.0311,0.0469,0.0302,0.0973,0.0938,0.1063,0.1619,0.0123,0.0507,0.0655,0.0059,0.0499,0.0693,0.0042,0.0459,0.0283,0.0019,0.0103,0.0,Financial Services,United States
U62720,AB SICAV I - American Growth Portfolio (Class AD-USD-MDIS Cash) U62720,40.1,AllianceBernstein Hong Kong Limited,USD,2014-03-06,USD,7381.45,2022-01-25,4,USD,35.37,47.38,US Equity - Broad,Growth,Stock,0.3096,4.0,0.03,0.015,USD,1000.0,1000.0,-0.1402,-0.0951999999999999,-0.0982,0.0778,0.214,0.1921999999999999,,1.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.2146,0.0,0.0091,0.1497,0.0,0.1441,0.057,0.0,0.0,0.0541,0.2995,0.9886,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,Technology,United States
U42551,AB SICAV I - American Growth Portfolio (Class A-USD) U42551,163.21,AllianceBernstein Hong Kong Limited,USD,1997-01-06,USD,7381.45,2022-01-25,4,USD,142.03,192.6,US Equity - Broad,Growth,Stock,0.3095,4.0,0.03,0.015,USD,1000.0,1000.0,-0.1402999999999999,-0.0953,-0.0982,0.0776,0.2139,0.1923,0.1639999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.2146,0.0,0.0091,0.1497,0.0,0.1441,0.057,0.0,0.0,0.0541,0.2995,0.9886,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,Technology,United States
U62392,HSBC Portfolios - World Selection 5 (AC) - HKD U62392,163.3845,HSBC Global Asset Management  (Hong Kong) Limited,HKD,2010-09-13,USD,373.63,2022-01-25,5,HKD,150.6167,176.4197,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.1577,4.0,0.03,0.013,HKD,10000.0,1300.0,-0.0564,-0.0526,-0.0305,0.0571,0.1057,0.0877,0.075,0.9276,0.0076,0.0168,0.0247,0.0,0.0479,0.147,0.0954,0.0037,0.0895,0.021,0.0408,0.0735,0.033,0.1033,0.0867,0.0,0.0044,0.0528,0.183,0.5363,0.0063,0.0439,0.0338,0.0067,0.0304,0.0844,0.0189,0.0004,0.0576,0.0003,0.0523,0.0009,Technology,United States
U61793,BLACKROCK SYSTEMATIC GLOBAL EQUITY HIGH INC FUND (CLASS A5-QDIST CASH) U61793,5.34,BlackRock,USD,2006-10-13,USD,4170.93,2021-12-31,3,USD,5.26,5.91,Global Equity - Broad,Blend,"Stock, Cash",0.1432,3.0,0.03,0.015,USD,1000.0,1000.0,-0.0632,-0.0382,-0.0301,0.0605,0.098,0.0776,0.0623,0.9977,0.0,0.0023,0.0,0.0,0.0,0.0882,0.0272,0.0,0.172,0.0405,0.0497,0.0717,0.0339,0.0544,0.0762,0.0,0.0,0.1418,0.2421,0.607,0.0031,0.0379,0.034,0.0047,0.1111,0.0413,0.0026,0.0403,0.0461,0.0024,0.0663,0.0008,Technology,United States
U61795,BLACKROCK SYSTEMATIC GLOBAL EQUITY HIGH INC FUND (CLASS A5-QDIST UNIT) U61795,5.34,BlackRock,USD,2006-10-13,USD,4170.93,2021-12-31,3,USD,5.26,5.91,Global Equity - Broad,Blend,"Stock, Cash",0.1432,3.0,0.03,0.015,USD,1000.0,1000.0,-0.0632,-0.0382,-0.0301,0.0605,0.098,0.0776,0.0623,0.9977,0.0,0.0023,0.0,0.0,0.0,0.0882,0.0272,0.0,0.172,0.0405,0.0497,0.0717,0.0339,0.0544,0.0762,0.0,0.0,0.1418,0.2421,0.607,0.0031,0.0379,0.034,0.0047,0.1111,0.0413,0.0026,0.0403,0.0461,0.0024,0.0663,0.0008,Technology,United States
U62608,HSBC Portfolios - World Selection 5 (AM-HKD-MDIST-CASH) U62608,12.5566,HSBC Global Asset Management  (Hong Kong) Limited,HKD,2014-07-01,USD,373.63,2022-01-25,5,HKD,11.836,13.5591,Multi-Asset - Global,Blend,"Stock, Bond, Cash, Others",0.157,4.0,0.03,0.013,HKD,10000.0,1300.0,-0.0565,-0.0528,-0.0308,0.0565,0.105,0.087,,0.9276,0.0076,0.0168,0.0247,0.0,0.0479,0.147,0.0954,0.0037,0.0895,0.021,0.0408,0.0735,0.033,0.1033,0.0867,0.0,0.0044,0.0528,0.183,0.5363,0.0063,0.0439,0.0338,0.0067,0.0304,0.0844,0.0189,0.0004,0.0576,0.0003,0.0523,0.0009,Technology,United States
U62962,BLACKROCK GLOBAL FDS- SYSTEMATIC GLOBAL EQUITY HIGH INC F(A6-USD-MD-C) U62962,9.05,BlackRock,USD,2014-10-08,USD,4170.93,2021-12-31,3,USD,8.85,9.89,Global Equity - Broad,Blend,"Stock, Cash",0.1431,3.0,0.03,0.015,USD,1000.0,1000.0,-0.0608,-0.0359,-0.0298,0.0622,0.0986,0.0779,,0.9977,0.0,0.0023,0.0,0.0,0.0,0.0882,0.0272,0.0,0.172,0.0405,0.0497,0.0717,0.0339,0.0544,0.0762,0.0,0.0,0.1418,0.2421,0.607,0.0031,0.0379,0.034,0.0047,0.1111,0.0413,0.0026,0.0403,0.0461,0.0024,0.0663,0.0008,Technology,United States
U63020,CAPITAL GROUP CAPITAL INCOME BUILDER (LUX) BFDMH-AUD (MD-C) U63020,15.16,Capital International Management Company,AUD,2019-04-01,USD,377.68,2022-01-25,4,AUD,13.95,15.64,Multi-Asset - Global,Value,"Stock, Bond, Cash, Others",0.0,,0.03,0.015,AUD,1500.0,1065.0,-0.0085,0.0034999999999999,0.0176,0.0851,,,,0.7868,0.1729,0.0291,0.0291,0.0,0.0112,0.1599,0.0742,0.0564,0.0782,0.0692,0.0378,0.0409,0.0485,0.0311,0.0469,0.0302,0.0973,0.0938,0.1063,0.1619,0.0123,0.0507,0.0655,0.0059,0.0499,0.0693,0.0042,0.0459,0.0283,0.0019,0.0103,0.0,Financial Services,United States
